hidden_layers,n_layers,total_units,learning_rate,alpha,batch_size,n_iterations,val_mae,val_rmse,test_mae,test_rmse
"(64, 32)",2,96,0.0034,0.0009,8,15,0.35605593949180514,0.46839774357203395,0.34524469581356865,0.430829390661186
"(64, 32)",2,96,0.0034,0.0009,9,15,0.3626986887928438,0.4653786086238837,0.34455135510193924,0.4257911517232329
"(64, 32)",2,96,0.0034,0.0009,10,15,0.3641484357793604,0.46875706752935153,0.3611306507705658,0.4337483650711389
"(64, 32)",2,96,0.0035,0.0001,6,13,0.3763647713399443,0.4616738688129995,0.36519108349948404,0.4347162444930898
"(64, 32)",2,96,0.0035,0.0001,7,13,0.3789041921992404,0.46201821354266204,0.36714224026494935,0.43517471606166735
"(64, 32)",2,96,0.0035,0.0001,8,13,0.37889565110997186,0.4631176253817397,0.36116342466371215,0.4315526233802375
"(64, 32)",2,96,0.0035,0.0001,9,15,0.35886473687779413,0.46397379233090835,0.3478627427134335,0.42775705236640604
"(64, 32)",2,96,0.0035,0.0001,10,15,0.3633594685025986,0.4673514383835574,0.3611122982531749,0.43608540158228765
"(64, 32)",2,96,0.0035,0.0002,6,13,0.38047407570756003,0.45952102351638013,0.36816216794430545,0.4356753452711877
"(64, 32)",2,96,0.0035,0.0002,7,13,0.3800484534108376,0.4619420851098212,0.36584583385847474,0.4336729372287446
"(64, 32)",2,96,0.0035,0.0002,8,13,0.3769309530951602,0.46176392919627574,0.3628069380458473,0.432493674260161
"(64, 32)",2,96,0.0035,0.0002,9,15,0.36067634531524023,0.46524465234224077,0.3415803765284949,0.42359756107072044
"(64, 32)",2,96,0.0035,0.0002,10,15,0.36503604954152896,0.46957479632750593,0.36438747289512824,0.43981850803061334
"(64, 32)",2,96,0.0035,0.0003,6,13,0.3826932407910185,0.4619778577607795,0.3683466978896565,0.4360787427396366
"(64, 32)",2,96,0.0035,0.0003,7,13,0.3841799560323562,0.46313622581309477,0.3642749008321365,0.4298898572544517
"(64, 32)",2,96,0.0035,0.0003,8,15,0.3586782784272694,0.4686732044064829,0.34120830956296966,0.42707898370474534
"(64, 32)",2,96,0.0035,0.0003,9,15,0.3594981866460013,0.46658896505746816,0.34671198620536053,0.42880404165694846
"(64, 32)",2,96,0.0035,0.0003,10,15,0.35983856816711834,0.4674538927683858,0.35767946557938274,0.4360356870300581
"(64, 32)",2,96,0.0035,0.0004,6,13,0.37823481319446445,0.4607180934510736,0.36892632106032985,0.43755237898456095
"(64, 32)",2,96,0.0035,0.0004,7,13,0.38186763136996765,0.4627129626893193,0.36502718901824127,0.43285668543271244
"(64, 32)",2,96,0.0035,0.0004,8,13,0.3757029599841546,0.4615871911058994,0.3582745827003095,0.43064641088600936
"(64, 32)",2,96,0.0035,0.0004,9,15,0.36276341466233547,0.46581429992524687,0.3475079823018708,0.42692915317281555
"(64, 32)",2,96,0.0035,0.0004,10,15,0.3645562432965976,0.46897943062422304,0.362402332912689,0.4366176379142203
"(64, 32)",2,96,0.0035,0.0005,6,15,0.34807687322038805,0.45890719246808653,0.34161476949136294,0.42537052845144413
"(64, 32)",2,96,0.0035,0.0005,7,13,0.38001450367309453,0.4620161610944486,0.3666204311743163,0.4342586173118085
"(64, 32)",2,96,0.0035,0.0005,8,15,0.3554647225110376,0.4698472751529178,0.33632371394117344,0.42208435897700186
"(64, 32)",2,96,0.0035,0.0005,9,15,0.35883724922735855,0.4611646232155633,0.346622523046971,0.42438194349705277
"(64, 32)",2,96,0.0035,0.0005,10,15,0.3622543557963869,0.46887663017692277,0.3584924105930498,0.4335360267328433
"(64, 32)",2,96,0.0035,0.0006,6,15,0.3439418900248006,0.4578735968962593,0.33644641534237346,0.42221734335719424
"(64, 32)",2,96,0.0035,0.0006,7,13,0.38068293469897996,0.461796474865368,0.3656295297324713,0.43064996491775376
"(64, 32)",2,96,0.0035,0.0006,8,13,0.3759908152150218,0.46192744514578105,0.36048957619931976,0.43130385099672935
"(64, 32)",2,96,0.0035,0.0006,9,15,0.3587495581915545,0.46424860278321456,0.3450221289922666,0.425700618637629
"(64, 32)",2,96,0.0035,0.0006,10,15,0.3603929047054778,0.46756017216453494,0.3557854094896134,0.4333403562613068
"(64, 32)",2,96,0.0035,0.0007,6,13,0.3781812646203312,0.46057914314410514,0.3710231567249313,0.4407451846431098
"(64, 32)",2,96,0.0035,0.0007,7,13,0.3816552633375824,0.4627653197910063,0.36617353257814783,0.4311819770805575
"(64, 32)",2,96,0.0035,0.0007,8,15,0.35371793477008284,0.4686067144885743,0.3345600435913505,0.42147308649726206
"(64, 32)",2,96,0.0035,0.0007,9,15,0.36027350198504127,0.4694471844512589,0.34363803036410157,0.4238343268022516
"(64, 32)",2,96,0.0035,0.0007,10,15,0.3610205182403866,0.4662380624144529,0.35513126353741375,0.4323950548776355
"(64, 32)",2,96,0.0035,0.0008,6,13,0.38199929666700494,0.46265901588354424,0.3707188655822223,0.438728963602161
"(64, 32)",2,96,0.0035,0.0008,7,13,0.3775947026651563,0.46119091534736567,0.36132010053493746,0.42956266124675885
"(64, 32)",2,96,0.0035,0.0008,8,15,0.3515938991003199,0.466842976973096,0.3350548585593264,0.4212053091356204
"(64, 32)",2,96,0.0035,0.0008,9,15,0.35694382778485734,0.4650522091299508,0.34228503922628867,0.4221093277519944
"(64, 32)",2,96,0.0035,0.0008,10,15,0.3637412872299144,0.4691955142145327,0.3592989500131762,0.4363318717847071
"(64, 32)",2,96,0.0035,0.0009,6,15,0.3475621362129594,0.45955063475006114,0.33122147180117034,0.417358952265124
"(64, 32)",2,96,0.0035,0.0009,7,13,0.381210261657662,0.46248443344070445,0.3658179163664364,0.431447768533089
"(64, 32)",2,96,0.0035,0.0009,8,13,0.3783079186488633,0.46450264176834694,0.36041101445663265,0.4313217191985183
"(64, 32)",2,96,0.0035,0.0009,9,15,0.3598084109868724,0.46383739798689405,0.34262841592460974,0.41849291949769957
"(64, 32)",2,96,0.0035,0.0009,10,15,0.36336415851890186,0.46806924377369563,0.3595278955660527,0.43503132069092637
"(64, 32)",2,96,0.0036,0.0001,6,13,0.37743224241119866,0.4626155473142179,0.3665520606358486,0.4352959915942712
"(64, 32)",2,96,0.0036,0.0001,7,15,0.3443230601198271,0.4646021110724559,0.32756051730683067,0.41386847927303616
"(64, 32)",2,96,0.0036,0.0001,8,15,0.3576348190318987,0.4681800272074966,0.34147857464264914,0.42370497193947043
"(64, 32)",2,96,0.0036,0.0001,9,15,0.3541389642715679,0.46281262831810205,0.3412685396026885,0.4242187546673424
"(64, 32)",2,96,0.0036,0.0001,10,15,0.3570912797923601,0.4643984192292862,0.3514406990304974,0.4276542000104156
"(64, 32)",2,96,0.0036,0.0002,6,13,0.3807833649205218,0.4627261351759927,0.3667466355615627,0.4367798062270865
"(64, 32)",2,96,0.0036,0.0002,7,13,0.3837824204416765,0.4661401200878693,0.3684819198507757,0.43458113097211826
"(64, 32)",2,96,0.0036,0.0002,8,15,0.3553069947490323,0.4694686822409916,0.33829918803969944,0.4236863628452686
"(64, 32)",2,96,0.0036,0.0002,9,15,0.3591419182076865,0.4622722586217258,0.3459243792051554,0.4272288961034649
"(64, 32)",2,96,0.0036,0.0002,10,15,0.3637577340418622,0.46757548611106436,0.35721084448352897,0.4324275466820033
"(64, 32)",2,96,0.0036,0.0003,6,15,0.3400320769081235,0.45620741784445434,0.3340037905205187,0.42026492345701205
"(64, 32)",2,96,0.0036,0.0003,7,13,0.38424470205363215,0.464982033468841,0.3660547919664059,0.4319979540906073
"(64, 32)",2,96,0.0036,0.0003,8,15,0.36041973385873577,0.471774338153281,0.3455682103364793,0.4288510842493591
"(64, 32)",2,96,0.0036,0.0003,9,15,0.35689838188926293,0.4585520187139929,0.35176118144507124,0.4273292409511192
"(64, 32)",2,96,0.0036,0.0003,10,15,0.36058017846546614,0.46523541441434474,0.3537719697486077,0.43129777055721197
"(64, 32)",2,96,0.0036,0.0004,6,13,0.3778824160173367,0.4634335201724084,0.361313679120135,0.4313423586398525
"(64, 32)",2,96,0.0036,0.0004,7,13,0.38347953994125566,0.4637120683006069,0.3696683392535616,0.4349098096049588
"(64, 32)",2,96,0.0036,0.0004,8,15,0.3521253356875289,0.4680155831242976,0.33600148985404404,0.4214721483013721
"(64, 32)",2,96,0.0036,0.0004,9,15,0.35750343184903843,0.4602344594492526,0.34859421085072606,0.4278909167028035
"(64, 32)",2,96,0.0036,0.0004,10,15,0.36407603022350077,0.46833495487585164,0.35848268831022556,0.43358921471915446
"(64, 32)",2,96,0.0036,0.0005,6,15,0.343033663792341,0.458834798279085,0.33123895339948994,0.41523224909117
"(64, 32)",2,96,0.0036,0.0005,7,13,0.3836594734360004,0.46256389878418636,0.36922402659446674,0.43365589049424297
"(64, 32)",2,96,0.0036,0.0005,8,13,0.3744506759730557,0.4614183998425552,0.36131134068003956,0.4308922146086741
"(64, 32)",2,96,0.0036,0.0005,9,15,0.3622454933374508,0.46157411349910593,0.35186100745884175,0.4295593379037514
"(64, 32)",2,96,0.0036,0.0005,10,15,0.36435643410092877,0.46681916715696015,0.3603764445329691,0.4342987298348081
"(64, 32)",2,96,0.0036,0.0006,6,15,0.343028740315263,0.46059924095323884,0.32529855910988237,0.4139261412935742
"(64, 32)",2,96,0.0036,0.0006,7,13,0.38350384693717443,0.46472057577006215,0.36800393632426925,0.4334012431254816
"(64, 32)",2,96,0.0036,0.0006,8,13,0.3750292603553813,0.462477614499244,0.3609950971010208,0.4309278621320636
"(64, 32)",2,96,0.0036,0.0006,9,15,0.3556709301321428,0.4617039886507025,0.3520600500331539,0.4330872164788019
"(64, 32)",2,96,0.0036,0.0006,10,15,0.36251793558969003,0.46685426154026244,0.35798676470063373,0.4317481386443148
"(64, 32)",2,96,0.0036,0.0007,6,13,0.3794704135496134,0.46475567051756916,0.3649422528554367,0.43514319105266974
"(64, 32)",2,96,0.0036,0.0007,7,13,0.3847357807901366,0.4639673951273454,0.3688928215982687,0.4333989512593599
"(64, 32)",2,96,0.0036,0.0007,8,13,0.3741500154467912,0.4610086936942114,0.36059054918374706,0.43031723682177636
"(64, 32)",2,96,0.0036,0.0007,9,13,0.38634019525548047,0.4604353400019868,0.36905178527181337,0.4337498949776458
"(64, 32)",2,96,0.0036,0.0007,10,15,0.35889817454617984,0.4644939873297754,0.3544082191479909,0.4290293769448458
"(64, 32)",2,96,0.0036,0.0008,6,15,0.34706524422904916,0.458342187647424,0.3324715517221443,0.41610489568756165
"(64, 32)",2,96,0.0036,0.0008,7,13,0.3812446143231739,0.4635776603324127,0.3669658871308675,0.43321331355880593
"(64, 32)",2,96,0.0036,0.0008,8,13,0.37448132423556973,0.4606278766268841,0.3609072299122766,0.43033613068935445
"(64, 32)",2,96,0.0036,0.0008,9,15,0.36019054106621257,0.4661864336539613,0.34495592123722174,0.4270749798051438
"(64, 32)",2,96,0.0036,0.0008,10,15,0.3634992955438474,0.46746239633758563,0.35917718522238296,0.432814614617802
"(64, 32)",2,96,0.0036,0.0009,6,15,0.34950000295791794,0.46351403174094263,0.34039179929734076,0.4235883584620825
"(64, 32)",2,96,0.0036,0.0009,7,13,0.38512434362870634,0.465221964352605,0.3687009871227205,0.4335342938660339
"(64, 32)",2,96,0.0036,0.0009,8,13,0.3744628504037347,0.4606991878180375,0.36068376254821555,0.4307182153520372
"(64, 32)",2,96,0.0036,0.0009,9,15,0.3596187715205333,0.46542616897163763,0.34961260880503847,0.4282746814078687
"(64, 32)",2,96,0.0036,0.0009,10,15,0.3647232312774319,0.4662319357157917,0.3581579925043824,0.43025155044880226
"(64, 32)",2,96,0.0037,0.0001,6,15,0.3441004688681453,0.462104177501543,0.3249407433054059,0.4119911773928921
"(64, 32)",2,96,0.0037,0.0001,7,13,0.38071718853273884,0.46483885420991106,0.36698220762058337,0.4334068236631552
"(64, 32)",2,96,0.0037,0.0001,8,15,0.3541804980720057,0.46854678279677836,0.32840094030070577,0.41704148317884937
"(64, 32)",2,96,0.0037,0.0001,9,15,0.3548673368283598,0.4637931702823015,0.3425451495499789,0.42746264085801233
"(64, 32)",2,96,0.0037,0.0001,10,15,0.36076659399403244,0.4681596728047052,0.3511194141078848,0.43030867817909935
"(64, 32)",2,96,0.0037,0.0002,6,13,0.37724160056105555,0.46168438193799394,0.36895633469243033,0.43687515701655927
"(64, 32)",2,96,0.0037,0.0002,7,13,0.3811509928342954,0.46214083016732455,0.3683868438834687,0.4345232726539211
"(64, 32)",2,96,0.0037,0.0002,8,13,0.3762924892769765,0.4623500603038547,0.3630182443122911,0.43590953258640563
"(64, 32)",2,96,0.0037,0.0002,9,15,0.35731588204674747,0.46051661690314816,0.3442056596052526,0.4260607153919404
"(64, 32)",2,96,0.0037,0.0002,10,15,0.3597612173804332,0.4660471890533514,0.3559714178104447,0.4310033995374139
"(64, 32)",2,96,0.0037,0.0003,6,13,0.38044183308180557,0.4676478863357803,0.3619742616797694,0.4317565133508738
"(64, 32)",2,96,0.0037,0.0003,7,12,0.3706199716644941,0.48000265741933335,0.3601323627334288,0.4415916580739157
"(64, 32)",2,96,0.0037,0.0003,8,15,0.3527530695818884,0.4696586749036038,0.3370311602506813,0.42519121907190305
"(64, 32)",2,96,0.0037,0.0003,9,15,0.35798403703390513,0.46337736515967526,0.3435581713907879,0.4266671827153019
"(64, 32)",2,96,0.0037,0.0003,10,15,0.3649698976821781,0.4679419280654595,0.3565293632396227,0.43109292769115937
"(64, 32)",2,96,0.0037,0.0004,6,15,0.34641428784038303,0.4638657240271045,0.33672688337306805,0.4200280914726508
"(64, 32)",2,96,0.0037,0.0004,7,15,0.3422529416922433,0.46425364523368745,0.33082097589031945,0.42290167460392336
"(64, 32)",2,96,0.0037,0.0004,8,13,0.37607220046822265,0.4610404826631674,0.3604497237962785,0.4322642573407885
"(64, 32)",2,96,0.0037,0.0004,9,15,0.3584363873717181,0.4647436007161541,0.34456221870645787,0.4275539990337652
"(64, 32)",2,96,0.0037,0.0004,10,15,0.3606828129679268,0.4626290359653528,0.3518281207089411,0.42719773310107356
"(64, 32)",2,96,0.0037,0.0005,6,15,0.3462491094184264,0.4579591640193469,0.33893520185612697,0.4233273684269959
"(64, 32)",2,96,0.0037,0.0005,7,15,0.3417964214472963,0.4628904781302409,0.33478405087478347,0.42398518370075544
"(64, 32)",2,96,0.0037,0.0005,8,13,0.37581454081069016,0.46194625185315374,0.3585667503026382,0.43219174311625724
"(64, 32)",2,96,0.0037,0.0005,9,15,0.35444330798506324,0.45959316516708376,0.3415613223633819,0.4248482229688908
"(64, 32)",2,96,0.0037,0.0005,10,15,0.3588368488531945,0.4609371066891828,0.35066972953451875,0.42598912879813927
"(64, 32)",2,96,0.0037,0.0006,6,15,0.3451458558056423,0.4541754270576305,0.3274032813216192,0.41388108811980157
"(64, 32)",2,96,0.0037,0.0006,7,12,0.3704613847196258,0.48052958061678663,0.3613033376107393,0.443230736393511
"(64, 32)",2,96,0.0037,0.0006,8,15,0.35486244323360666,0.46818670990819117,0.34265595117283887,0.42769396445039326
"(64, 32)",2,96,0.0037,0.0006,9,15,0.3610279988768871,0.4640428449892143,0.34172906525206836,0.4245452112862225
"(64, 32)",2,96,0.0037,0.0006,10,15,0.36156841267430795,0.4673835787668526,0.3528197493144048,0.42734363896948185
"(64, 32)",2,96,0.0037,0.0007,6,13,0.3772858018950857,0.4631825509186583,0.3652513821261363,0.4354936373647619
"(64, 32)",2,96,0.0037,0.0007,7,12,0.3713508234596521,0.4801818448599149,0.36119814375848347,0.44237168569535407
"(64, 32)",2,96,0.0037,0.0007,8,15,0.35280683043909034,0.4663033240909234,0.3445383728340899,0.4300299267539099
"(64, 32)",2,96,0.0037,0.0007,9,15,0.3563602841066443,0.4619888919703069,0.34044586598338605,0.42437371064146984
"(64, 32)",2,96,0.0037,0.0007,10,15,0.36104885434991485,0.4621097995811643,0.35124445819983013,0.42619140104053665
"(64, 32)",2,96,0.0037,0.0008,6,13,0.38247496318803553,0.46491183070394776,0.3762236673607098,0.4436952724426118
"(64, 32)",2,96,0.0037,0.0008,7,15,0.3481167265886774,0.4645786149516274,0.33326169176727244,0.42331845947819086
"(64, 32)",2,96,0.0037,0.0008,8,15,0.35625179989381534,0.46884349748243537,0.33988850544338267,0.42159473431471206
"(64, 32)",2,96,0.0037,0.0008,9,15,0.3556317306486275,0.46268378781817115,0.3403465678894563,0.42504076466515006
"(64, 32)",2,96,0.0037,0.0008,10,15,0.36338698734940483,0.46430312158986375,0.35917863338578615,0.43333512912634864
"(64, 32)",2,96,0.0037,0.0009,6,15,0.3470940556065379,0.46201213721127354,0.3384501108516198,0.4190416860275352
"(64, 32)",2,96,0.0037,0.0009,7,15,0.3434680462061482,0.46506389027575945,0.33391900679099007,0.41894983978147643
"(64, 32)",2,96,0.0037,0.0009,8,15,0.35008220708141125,0.464070786765759,0.3377005923298437,0.422668354671929
"(64, 32)",2,96,0.0037,0.0009,9,15,0.3558329899032977,0.4646322753882269,0.34093953903774726,0.426753367251261
"(64, 32)",2,96,0.0037,0.0009,10,15,0.36174723916061785,0.46811245698143733,0.3567048564960418,0.433492163338648
"(64, 32)",2,96,0.0038,0.0001,6,13,0.3740133917870736,0.4648996800634484,0.36680698743426166,0.44000755565823185
"(64, 32)",2,96,0.0038,0.0001,7,13,0.38144371304015706,0.46253752732902054,0.36587684593471503,0.4324433357802843
"(64, 32)",2,96,0.0038,0.0001,8,13,0.3790883262895763,0.46164493291317776,0.3629782214267895,0.43109754459115696
"(64, 32)",2,96,0.0038,0.0001,9,15,0.35419553587937064,0.46556562064480306,0.34124408489150243,0.42625575441618974
"(64, 32)",2,96,0.0038,0.0001,10,15,0.3601416023284014,0.4639603897017085,0.34926136541154656,0.4244267801740276
"(64, 32)",2,96,0.0038,0.0002,6,15,0.347589241016711,0.4653769208871293,0.3351774623762164,0.42295059894049236
"(64, 32)",2,96,0.0038,0.0002,7,13,0.37948614520500873,0.4638461524410529,0.3684506082558009,0.4372891083086288
"(64, 32)",2,96,0.0038,0.0002,8,13,0.3776788558198034,0.4622712982266353,0.36362693945848257,0.43125514067865717
"(64, 32)",2,96,0.0038,0.0002,9,15,0.3556274803358911,0.4615561603274486,0.3397145836184796,0.423976552853982
"(64, 32)",2,96,0.0038,0.0002,10,15,0.3587606936478638,0.4579261328647119,0.3509777490128482,0.4246495904517559
"(64, 32)",2,96,0.0038,0.0003,6,13,0.37745324770961625,0.46384442685612054,0.3674191328216783,0.4388244546041603
"(64, 32)",2,96,0.0038,0.0003,7,13,0.3807740354656292,0.46386607490104953,0.36482130779890526,0.43243019574720326
"(64, 32)",2,96,0.0038,0.0003,8,15,0.34926427851048264,0.4661937981752322,0.33164939817302364,0.41791266107242303
"(64, 32)",2,96,0.0038,0.0003,9,15,0.3532839288982017,0.45991697717304836,0.33950426872928224,0.4211734482692644
"(64, 32)",2,96,0.0038,0.0003,10,15,0.3592757105832136,0.4634392608849005,0.34923239966593916,0.4241831381133581
"(64, 32)",2,96,0.0038,0.0004,6,13,0.377077137413975,0.46305996601627636,0.3686206886619722,0.4385597035405717
"(64, 32)",2,96,0.0038,0.0004,7,13,0.3812425785672444,0.4644729832059326,0.3667708640759123,0.4332221059638645
"(64, 32)",2,96,0.0038,0.0004,8,15,0.35434443673255334,0.47195742576742666,0.33542492304599014,0.42215067073361806
"(64, 32)",2,96,0.0038,0.0004,9,15,0.35704349241844674,0.4619206304474244,0.34105191873008506,0.4232102447384445
"(64, 32)",2,96,0.0038,0.0004,10,15,0.3593393511308267,0.4630247573630476,0.34787886169745985,0.4242036448462027
"(64, 32)",2,96,0.0038,0.0005,6,13,0.3743738960253374,0.4661485747999412,0.3666979204954898,0.44167276814581485
"(64, 32)",2,96,0.0038,0.0005,7,13,0.3803109824137609,0.46269352001617803,0.3670554146779461,0.4324441575246473
"(64, 32)",2,96,0.0038,0.0005,8,15,0.3525512302424659,0.4644273778669806,0.3345853694719408,0.4193005436788855
"(64, 32)",2,96,0.0038,0.0005,9,15,0.3560114751238141,0.46017126971992167,0.339439643666215,0.42075067353310663
"(64, 32)",2,96,0.0038,0.0005,10,15,0.36274929534618966,0.4631876574969096,0.35189159290748145,0.4266520497773847
"(64, 32)",2,96,0.0038,0.0006,6,13,0.3763334543100674,0.46506478669773654,0.3683901132478866,0.4428972274402998
"(64, 32)",2,96,0.0038,0.0006,7,13,0.3827399857432669,0.46496766826677394,0.3700466762836215,0.4361993627082115
"(64, 32)",2,96,0.0038,0.0006,8,13,0.3765830032148936,0.4621225747603954,0.3621877579592693,0.431389282753505
"(64, 32)",2,96,0.0038,0.0006,9,15,0.3544764692204082,0.4638650140966499,0.34038540922756655,0.42538652923208053
"(64, 32)",2,96,0.0038,0.0006,10,15,0.36309267037485027,0.46715611080850633,0.3513484332627648,0.42842232860522467
"(64, 32)",2,96,0.0038,0.0007,6,13,0.37781334013946244,0.4627066735618306,0.37135301245363467,0.44485942887122726
"(64, 32)",2,96,0.0038,0.0007,7,13,0.3820173540412766,0.46483378182998325,0.3696279718900101,0.4356258502952325
"(64, 32)",2,96,0.0038,0.0007,8,13,0.37671289422565174,0.4611709394565479,0.36322483338198785,0.4321260323927174
"(64, 32)",2,96,0.0038,0.0007,9,15,0.3548037118938058,0.4602598989950183,0.33959328177279297,0.4253007294288296
"(64, 32)",2,96,0.0038,0.0007,10,15,0.36531722235065456,0.46564830125596285,0.3519941317458998,0.42661441794666766
"(64, 32)",2,96,0.0038,0.0008,6,13,0.3809993946265126,0.467236302479719,0.3678848126473712,0.44031742230022397
"(64, 32)",2,96,0.0038,0.0008,7,13,0.3838186671308129,0.465094998641294,0.37111742048225205,0.4365175094311996
"(64, 32)",2,96,0.0038,0.0008,8,13,0.37852785468399935,0.46129748352868966,0.36220879385913324,0.4297462988633937
"(64, 32)",2,96,0.0038,0.0008,9,15,0.3590970985027507,0.4626148610551148,0.3427415299463158,0.4247799143898268
